species_key,occurrence_count
4186319,413
4217603,413
4161253,413
2908836,413
3111988,413
4105603,413
10687779,413
10930499,413
12248002,413
2641372,413
2673847,413
2718403,413
2795298,413
2908825,413
2957241,413
2976445,413
2981119,413
3056144,413
3095499,413
2982481,413
3119773,413
3633274,413
4010462,413
4010088,413
3921509,413
3900526,413
3884400,413
3136754,413
3732285,413
3814484,413
3629130,413
3590905,413
3181761,413
3171399,413
3143158,413
5347769,412
4144035,412
5347084,412
5296074,412
5282684,412
4256791,412
4155190,412
4153117,412
3732498,412
4108521,412
4092723,412
3993010,412
3935421,412
3784726,412
3750506,412
5394742,412
5370801,412
9627311,412
5404328,412
5523223,412
5595195,412
7262303,412
7265693,412
7275936,412
7299700,412
7640204,412
7685701,412
7919991,412
8047544,412
8093205,412
8299241,412
8332804,412
9575450,412
3736062,412
10602692,412
3719297,412
2704481,412
2886921,412
2878395,412
2847351,412
2790706,412
2760662,412
2707363,412
2703249,412
2929494,412
2683946,412
2677138,412
11761200,412
11050418,412
3701780,412
10880541,412
2906143,412
10899170,412
2961177,412
3138981,412
2980887,412
3177080,412
3176882,412
3172028,412
3154217,412
3139183,412
3634161,412
3101336,412
3074130,412
3044549,412
2995926,412
3083028,412
2995395,412
5335249,411
5679133,411
5598809,411
5583840,411
5569289,411
5384322,411
5331498,411
5331598,411
5295370,411
4197254,411
4182152,411
4125640,411
7266620,411
7127341,411
7707684,411
7279309,411
7309870,411
7313512,411
7316544,411
7333605,411
7470316,411
7713545,411
7746515,411
7900205,411
7963808,411
8109947,411
8177217,411
3996150,411
3998042,411
3131370,411
3857458,411
3084134,411
3798966,411
2705628,411
2721080,411
2761036,411
2874552,411
2888864,411
2898296,411
2927739,411
2943107,411
2968420,411
2968756,411
2979189,411
3046018,411
2688695,411
3104797,411
3176471,411
3111784,411
3790437,411
3786792,411
3683882,411
3621804,411
3793258,411
3156815,411
12086247,411
3130532,411
3125043,411
3137017,411
5318422,410
5660626,410
5408507,410
5362033,410
5337248,410
5285219,410
5301004,410
5276594,410
4124994,410
4105179,410
7123808,410
4077782,410
5682075,410
7780789,410
7276731,410
7327504,410
7485013,410
7533388,410
7565206,410
7908310,410
7911729,410
8021667,410
8062639,410
8390976,410
9039459,410
3993367,410
4040100,410
3940254,410
2726157,410
2975090,410
10640177,410
3898909,410
10711192,410
11065865,410
11232155,410
12204606,410
2657777,410
2710173,410
2769847,410
2859827,410
2901966,410
2963595,410
2910962,410
3012513,410
3685601,410
3836034,410
3834639,410
3788188,410
3768099,410
3743377,410
3158124,410
3694143,410
3681042,410
3642218,410
3596606,410
3588625,410
5710164,409
5677426,409
5613441,409
5667795,409
5618913,409
5614965,409
5335768,409
5580131,409
5577041,409
5415067,409
5400407,409
5391915,409
7272559,409
7267343,409
9611893,409
7273950,409
7304083,409
7630372,409
7968116,409
8121786,409
8183293,409
8184406,409
8205700,409
8234480,409
8269616,409
8429266,409
8605720,409
9287614,409
5378500,409
2684894,409
5333762,409
3171214,409
5321188,409
11542796,409
2671316,409
2699319,409
2720257,409
2725959,409
2761003,409
2779230,409
2919021,409
2970374,409
2978859,409
3130057,409
2761019,409
3184677,409
3903237,409
3659429,409
4194239,409
4162089,409
4083911,409
3905206,409
4194917,409
3875825,409
3832175,409
3827217,409
3755956,409
3732081,409
4180892,408
5349088,408
5311616,408
5296327,408
5283813,408
5282962,408
5272598,408
4137029,408
4176663,408
5413263,408
4128591,408
4069515,408
4049886,408
3919726,408
5381899,408
8112664,408
5577127,408
7265826,408
7273656,408
7274018,408
3848953,408
7288320,408
7307504,408
7312328,408
7334929,408
7736281,408
7755004,408
7887208,408
8090911,408
8288953,408
3857091,408
2873616,408
3840245,408
2902091,408
3780135,408
11241892,408
12236061,408
2668486,408
2680079,408
2688223,408
2698108,408
2708759,408
2777892,408
2803669,408
2873885,408
2882270,408
2898260,408
2695963,408
2928059,408
3176430,408
2945043,408
3768609,408
3673664,408
3668592,408
3589283,408
3621176,408
3172137,408
3152637,408
3120192,408
3093609,408
3033372,408
2984506,408
5394241,407
5332754,407
5387606,407
5380993,407
5358158,407
5354816,407
5348146,407
5342448,407
5333043,407
4001283,407
5328128,407
5290261,407
5282388,407
4076350,407
4066463,407
4011355,407
3912537,407
5563114,407
5420054,407
7800021,407
5570803,407
7327819,407
8347097,407
8265068,407
8223872,407
3848167,407
7714228,407
7632433,407
7334897,407
7294226,407
5616418,407
7274020,407
7152067,407
5695041,407
5682883,407
5682837,407
5681325,407
5636548,407
3850993,407
3837226,407
2740532,407
3075698,407
3044270,407
2968670,407
2944250,407
2924424,407
2913534,407
2910835,407
2906544,407
2864003,407
2797416,407
2773134,407
2747488,407
3782793,407
2733336,407
2720170,407
2705609,407
2701200,407
2669272,407
3060936,407
2923366,407
3080871,407
3588284,407
3770176,407
3770139,407
3108136,407
3764842,407
3750402,407
3728104,407
3639758,407
3616446,407
3770135,407
3587320,407
3129197,407
3128640,407
3119729,407
3113965,407
3113957,407
3110512,407
3170800,407
4146028,406
5318366,406
4182465,406
4179352,406
4172774,406
4148420,406
3838970,406
4024042,406
4002351,406
3864919,406
3831533,406
3718166,406
3686955,406
5354606,406
5331584,406
3624777,406
5564973,406
6027423,406
7160091,406
7276817,406
7283328,406
7300908,406
7303195,406
7313945,406
7518426,406
8053628,406
8135895,406
8256232,406
9467137,406
9614371,406
3628990,406
7282709,406
3615738,406
2919720,406
3181858,406
2663798,406
2664953,406
2695475,406
2701308,406
2707817,406
2743418,406
2754881,406
2769345,406
2778248,406
2847666,406
2861235,406
2884943,406
2905676,406
2668366,406
2930055,406
3104023,406
2930301,406
3150915,406
3142588,406
3134056,406
3117131,406
3109537,406
3146761,406
3087459,406
2968749,406
3023582,406
2985500,406
2971579,406
3036585,406
5561109,405
5537718,405
5348243,405
5331099,405
5281128,405
4112521,405
5278534,405
4201218,405
3983028,405
3893808,405
7280855,405
3890422,405
5674415,405
8286292,405
7289279,405
7305241,405
7705391,405
7889600,405
8027165,405
8128560,405
8292153,405
8296378,405
8385149,405
9207867,405
9240988,405
3836868,405
3865684,405
3796932,405
2756175,405
2912638,405
10981877,405
3725947,405
11609468,405
2678114,405
2685711,405
2689239,405
2698876,405
2769606,405
2795152,405
2890094,405
2891747,405
2909045,405
2897891,405
2928349,405
3084966,405
3666639,405
3662214,405
3172977,405
3152588,405
2957262,405
3103867,405
3152500,405
3083031,405
3071788,405
3067708,405
3034179,405
5683120,404
5610342,404
5550178,404
5383913,404
5288263,404
5382151,404
5378040,404
3808608,404
5285824,404
5283493,404
4182121,404
4147208,404
3997072,404
3920279,404
5684929,404
5684646,404
8957520,404
6136273,404
7269204,404
7277597,404
7287588,404
7324178,404
7324525,404
7363269,404
7960867,404
8170495,404
8176834,404
8303832,404
8679644,404
9186232,404
9462513,404
3911958,404
2683001,404
3737580,404
2931429,404
3709671,404
10052145,404
10772719,404
10809030,404
2659591,404
2702578,404
2704051,404
2727254,404
2783863,404
2876662,404
2908878,404
2918107,404
2922285,404
2925563,404
2775075,404
2932971,404
3043470,404
2953740,404
3608353,404
3169838,404
3155947,404
3130110,404
3057381,404
3664889,404
3024070,404
2993662,404
2992026,404
2970479,404
2956000,404
5302088,403
5418474,403
5413785,403
5411278,403
5407547,403
5405582,403
5358988,403
5280206,403
5296462,403
5668649,403
4258773,403
4200862,403
4113379,403
4098975,403
5646025,403
3983769,403
5669690,403
7262996,403
7306755,403
7308844,403
7314078,403
7333905,403
7544073,403
7685317,403
7717275,403
7829065,403
8010126,403
8160440,403
8312238,403
9588581,403
9602141,403
4011871,403
4139846,403
3983167,403
2718459,403
3000230,403
2979924,403
2945575,403
2882469,403
2878554,403
2736991,403
2695351,403
3061125,403
2694514,403
2688771,403
2682999,403
2682989,403
2679511,403
3980845,403
3002481,403
10920169,403
3071100,403
3189777,403
3074298,403
3725208,403
10200460,403
3718294,403
3622950,403
3189945,403
3786572,403
3176968,403
3146779,403
3115320,403
3085195,403
3155788,403
3075382,403
5353397,402
5410186,402
5403095,402
5382944,402
5376737,402
5360373,402
4376014,402
5283811,402
5281529,402
4261737,402
4186080,402
4184027,402
7275616,402
4098735,402
5682811,402
8075302,402
7276910,402
7279243,402
7285634,402
7328946,402
7846115,402
7889629,402
7918469,402
8080639,402
8152787,402
8217389,402
8394990,402
9313752,402
9456382,402
9983111,402
3996263,402
4073580,402
4028271,402
3994985,402
2829428,402
3038457,402
3035117,402
2967222,402
2891882,402
2882602,402
2869049,402
2754717,402
3094840,402
2727590,402
2716103,402
2709879,402
2640958,402
12380340,402
12300952,402
3087854,402
2853722,402
3107541,402
3606910,402
3123801,402
3926446,402
3788329,402
3759662,402
3726056,402
3607499,402
3683021,402
3586863,402
3188378,402
3171745,402
3140687,402
3136397,402
3128752,402
5385946,401
4190699,401
5379876,401
5372947,401
5341992,401
5330087,401
5300055,401
5273245,401
3992395,401
4188881,401
4155296,401
4129635,401
4126585,401
4116627,401
4029695,401
5401139,401
5389009,401
9495492,401
5409755,401
7705036,401
3902255,401
9023444,401
8488776,401
8357609,401
8161602,401
7860302,401
7412646,401
5589891,401
7399996,401
7322571,401
6560152,401
5703348,401
5642976,401
5617272,401
3917472,401
2731155,401
3875981,401
3127822,401
3066477,401
3058146,401
3055123,401
3045963,401
2921518,401
2920010,401
2882414,401
2689546,401
2687771,401
2674676,401
12220814,401
11442585,401
10763080,401
10700651,401
3873430,401
3073748,401
2847246,401
3131298,401
3744033,401
3850685,401
3156505,401
3817384,401
3797875,401
3791289,401
3782585,401
3757086,401
3770381,401
3717767,401
3678756,401
3643474,401
3640383,401
3172127,401
3156876,401
5570706,400
5577011,400
5302637,400
5527831,400
5420030,400
5399395,400
5370985,400
5354577,400
5353700,400
4140938,400
5281880,400
5274924,400
5271604,400
4939692,400
4174685,400
4159465,400
4103088,400
4069298,400
5635169,400
5593307,400
8274253,400
5651245,400
7382825,400
4010223,400
8522903,400
8275471,400
8091663,400
7788500,400
7619554,400
7555173,400
7500489,400
7319033,400
5677744,400
7313612,400
7277896,400
7273285,400
7270773,400
7268009,400
7263106,400
5710878,400
5681637,400
4019843,400
2755605,400
3993515,400
2807576,400
2978786,400
2978683,400
2929425,400
2926942,400
2923472,400
2893230,400
2871676,400
2847653,400
2797489,400
3049790,400
2777738,400
2773101,400
2771364,400
12251290,400
2750377,400
2704984,400
2652494,400
3884974,400
3036657,400
2768097,400
3074363,400
3590789,400
3082108,400
3879243,400
3861438,400
3830210,400
3758941,400
3720130,400
3702230,400
3608205,400
3785403,400
3581746,400
3150793,400
3108638,400
3176301,400
3147426,400
3118744,400
3171429,400
3170406,400
3169260,400
5359315,399
5416758,399
5408536,399
5405428,399
5404502,399
5390388,399
5371616,399
5560454,399
5334093,399
5297264,399
4927160,399
4182711,399
4136008,399
4135646,399
5421053,399
7645206,399
5591341,399
5792656,399
6447891,399
7265412,399
7311393,399
7323899,399
7329080,399
7377850,399
7760661,399
7863745,399
7940342,399
8246598,399
9396257,399
9721541,399
4125119,399
4134946,399
3870934,399
4073657,399
3121355,399
4070005,399
2672322,399
2720846,399
2854720,399
2869538,399
2890070,399
2904933,399
2919664,399
2939879,399
2967346,399
3032183,399
3033776,399
3056297,399
3070583,399
2642980,399
3142848,399
3792158,399
3152639,399
4044486,399
4001716,399
3974730,399
3795421,399
3820002,399
3768422,399
3709761,399
3682329,399
3567577,399
3176463,399
3171517,399
5409770,398
7334886,398
7311750,398
5582985,398
5574618,398
5572427,398
4160294,398
5374303,398
5336658,398
5321748,398
5278243,398
4164146,398
7469300,398
7422989,398
8166954,398
7491248,398
7491603,398
7618912,398
7630663,398
7751948,398
7996240,398
8248677,398
8371673,398
9251435,398
9406329,398
9634820,398
9637630,398
9994015,398
3989316,398
4153931,398
2660880,398
3853578,398
2814188,398
3822700,398
11885741,398
2647321,398
10755747,398
2677920,398
2689590,398
2694922,398
2714022,398
2725058,398
2730682,398
2731010,398
2744602,398
2783839,398
2661056,398
2879774,398
3086387,398
2880349,398
3792012,398
3678842,398
3101047,398
3093766,398
3119169,398
3070171,398
3058391,398
3045656,398
2953158,398
2901599,398
5583245,397
5272041,397
5569324,397
5548311,397
5535007,397
5401239,397
5390383,397
5357658,397
5296489,397
5283920,397
4154344,397
4259998,397
4259058,397
4218804,397
4185203,397
4158484,397
4153203,397
4108011,397
4083296,397
5660941,397
5585846,397
8055197,397
5675293,397
5710202,397
9126080,397
8920573,397
8746522,397
8312419,397
8238324,397
8195816,397
3984535,397
7843445,397
7831935,397
7813326,397
7594735,397
7577424,397
7300597,397
7287959,397
7287614,397
7287184,397
7285671,397
6638204,397
6028957,397
4024786,397
4011232,397
3978075,397
2873330,397
3001990,397
2990632,397
2975235,397
2959394,397
2954694,397
2949015,397
2926975,397
2885087,397
2879023,397
2870878,397
3054873,397
2870454,397
2858624,397
2772379,397
2710793,397
2702679,397
2687990,397
2679891,397
2657385,397
11119173,397
3012444,397
2803463,397
3060927,397
3184500,397
3083360,397
3886442,397
3852454,397
3760757,397
3698325,397
3680198,397
3675547,397
3659839,397
3580089,397
3750605,397
3174618,397
3161678,397
3150095,397
3136821,397
3129770,397
3111978,397
3094787,397
3166508,397
3088353,397
4226232,396
5630042,396
5555825,396
5421191,396
5388170,396
5346209,396
5306199,396
4107228,396
4181677,396
4178282,396
4067826,396
4055148,396
5706193,396
3992602,396
5656379,396
7970279,396
6026889,396
7285233,396
7294582,396
7298749,396
7305720,396
7330856,396
7353183,396
7576959,396
7855759,396
8231191,396
8251923,396
8264629,396
9516978,396
9771998,396
3866449,396
3871582,396
3669722,396
3736876,396
3074624,396
11107423,396
12225945,396
2646494,396
2653226,396
2659138,396
2753456,396
2855327,396
2900018,396
2900293,396
2900597,396
2966937,396
2970176,396
2997310,396
3025413,396
3701174,396
3079414,396
3177280,396
3125609,396
3699475,396
3635766,396
3181857,396
3180390,396
3588473,396
3177279,396
3152209,396
3136516,396
3132266,396
3132238,396
3130482,396
5331445,395
5398743,395
5388380,395
5384465,395
5383981,395
5348323,395
5341654,395
5334486,395
4143903,395
5326642,395
5304677,395
4277467,395
4176972,395
4168086,395
5543961,395
4139160,395
4131363,395
5416384,395
7314053,395
5636654,395
7424330,395
9859663,395
8714673,395
8407333,395
3758013,395
7878470,395
7748764,395
7506680,395
7339889,395
5640537,395
7328781,395
7328147,395
7327309,395
7291015,395
7264303,395
5689963,395
5671599,395
7999146,395
3999214,395
3722209,395
2985256,395
2975155,395
2931025,395
2914795,395
2893813,395
2887358,395
2882737,395
2869032,395
2733941,395
2723140,395
2717545,395
2715036,395
2706510,395
2672347,395
2652483,395
3709460,395
2651066,395
10692890,395
2981353,395
2651076,395
3000031,395
3123245,395
3035647,395
3645540,395
3573257,395
3180967,395
3177171,395
3168098,395
3144614,395
3661176,395
3090673,395
3082122,395
3080070,395
3074238,395
3070096,395
3066964,395
3086050,395
3061075,395
5283624,394
5405436,394
5394498,394
5370573,394
5369240,394
5349576,394
5326028,394
4070676,394
4185938,394
4176208,394
4050721,394
3992546,394
3940347,394
3835974,394
7150773,394
6070986,394
7969952,394
7263557,394
8331408,394
3643920,394
9558357,394
9375086,394
9267300,394
8818313,394
8383074,394
8036346,394
7279347,394
7913746,394
7712023,394
7317898,394
7310534,394
7304706,394
7304397,394
3800200,394
9508023,394
3597033,394
2683533,394
2733141,394
2721275,394
2715602,394
2709960,394
2705837,394
2689452,394
2681230,394
2761337,394
2675679,394
12205783,394
11203991,394
10431446,394
10773697,394
3580118,394
2752982,394
10868191,394
2763810,394
3073848,394
2803080,394
3176926,394
3168845,394
3140678,394
3097200,394
3086795,394
3170059,394
3059461,394
2849368,394
2999981,394
2949856,394
2921236,394
2882549,394
3037570,394
5637760,393
5595403,393
5586239,393
5544050,393
5403335,393
5401975,393
4227610,393
5394220,393
5372264,393
4151288,393
4138669,393
7273629,393
4116075,393
5830697,393
7985124,393
7273915,393
7298228,393
7303338,393
7311566,393
7628041,393
7773195,393
7819681,393
8251249,393
8258890,393
8362087,393
8544925,393
9606632,393
4026502,393
4030812,393
3986470,393
3989919,393
3103314,393
2657861,393
2703548,393
2705154,393
2722570,393
2734167,393
2744449,393
2780813,393
2928467,393
2975187,393
2975880,393
2979558,393
2980577,393
2893147,393
3171221,393
3685670,393
3175130,393
3930143,393
3896322,393
3874474,393
3694387,393
3783050,393
3624810,393
3607882,393
3605328,393
3581071,393
3177355,393
5544043,392
5353323,392
5534529,392
5417216,392
5414966,392
5405314,392
5402970,392
4136707,392
5311862,392
5289798,392
4280555,392
4280490,392
4181663,392
5704285,392
5661248,392
9809719,392
5793029,392
7267295,392
7274998,392
7304271,392
7311128,392
7327930,392
7332851,392
8184239,392
8195872,392
8288474,392
8391614,392
9533573,392
9669155,392
4121143,392
4136353,392
2734319,392
4120601,392
3083120,392
4119674,392
2640496,392
2671386,392
2721690,392
